P_max,Omega,Gamma_e,Delta_1,number_of_fails,ComputTime
0.226639011524246,3.01133613452856,0.79432823,1.9,0,843.612673044205
0.218982119949263,3.11208354537127,0.79432823,2.0,0,880.124660730362
0.21163208239539,3.21218840577088,0.79432823,2.1,0,862.878171682358
0.204581951372032,3.31143534069083,0.79432823,2.2,0,1024.81523537636
0.197823178288088,3.41187358290873,0.79432823,2.3,0,1000.44737172127
0.191346409558042,3.5135536310897,0.79432823,2.4,0,1024.53786420822
0.185141459330926,3.61407183905276,0.79432823,2.5,0,886.998040676117
0.179197812092617,3.71574795309253,0.79432823,2.6,0,1054.05845236778
0.173504726613599,3.81598326432351,0.79432823,2.7,0,1057.51509428024
0.168051572741029,3.9172826984418,0.79432823,2.8,0,954.751906871796
0.162827812325393,4.0196944430905,0.79432823,2.9,0,1050.12234330177
0.157822881398035,4.12031513690831,0.79432823,3.0,0,916.500350475311
0.153026878428927,4.22193945176731,0.79432823,3.1,0,936.638090848923
0.14843005687007,4.32460953498231,0.79432823,3.2,0,1098.23306632042
0.144022779704268,4.42837539083615,0.79432823,3.3,0,952.875311851502
0.139796308371013,4.52989955391952,0.79432823,3.4,0,1060.65018200874
0.135741770193849,4.63238691803588,0.79432823,3.5,0,1071.13086104393
0.131851150629334,4.73227943115057,0.79432823,3.6,0,1076.81452012062
0.128116243197949,4.83299106684898,0.79432823,3.7,0,1141.38059091568
0.124529882923833,4.93837185137005,0.79432823,3.8,0,1144.09009194374
0.121084736507946,5.04093327804869,0.79432823,3.9,0,1170.47927618027
0.117774249901714,5.14036823088273,0.79432823,4.0,0,1160.63781237602
0.114591746137852,5.24468893360929,0.79432823,4.1,0,989.167937517166
0.111531337554124,5.34571224571034,0.79432823,4.2,0,983.555791139603
0.108587124544822,5.44751253745515,0.79432823,4.3,0,1006.81429815292
0.105753687127597,5.5501290973506,0.79432823,4.4,0,983.702115058899
0.10302580269698,5.6535799549845,0.79432823,4.5,0,997.279844284058
0.100398617685336,5.75313017349168,0.79432823,4.6,0,1062.11588048935
0.0978674804803106,5.85821278629587,0.79432823,4.7,0,1021.13551235199
0.0954279776043564,5.95919980845431,0.79432823,4.8,0,1189.66405773163
0.0930758739516762,6.0608795747877,0.79432823,4.9,0,1146.07534909248
0.0908072635130586,6.16327446719384,0.79432823,5.0,0,1242.94466781616
0.38153758148896,1.69396787436208,0.89125094,0.0,0,771.347487449646
0.380681019490066,1.70009299507462,0.89125094,0.1,0,836.901357889175
0.378148331402153,1.71763682056135,0.89125094,0.2,0,749.898008346558
0.374046729866462,1.74660448791255,0.89125094,0.3,0,849.309661626816
0.368542022660391,1.78693733623785,0.89125094,0.4,0,837.226678133011
0.36184158146069,1.83750820343347,0.89125094,0.5,0,848.6144926548
0.354173792899543,1.89684589865978,0.89125094,0.6,0,853.73136472702
0.345768156117699,1.96616472806584,0.89125094,0.7,0,760.262431383133
0.336838386559778,2.04157184315698,0.89125094,0.8,0,929.177076816559
0.32757160051968,2.12297123611867,0.89125094,0.9,0,878.720695018768
0.31812348502992,2.20835657779693,0.89125094,1.0,0,804.049266576767
0.308618556179674,2.29699256015026,0.89125094,1.1,0,909.370384454727
0.299153613745863,2.38816689616999,0.89125094,1.2,0,790.073836565018
0.289802236501119,2.48153107847166,0.89125094,1.3,0,842.612979888916
0.280619291830233,2.57541884792361,0.89125094,1.4,0,889.262476921082
0.271645082199023,2.67101659213047,0.89125094,1.5,0,854.006468296051
0.262908175629563,2.76669832961611,0.89125094,1.6,0,975.193800926209
0.254428436276664,2.86389346469097,0.89125094,1.7,0,984.296486616135
0.246218357167214,2.96259542498007,0.89125094,1.8,0,970.39124917984
0.238284971659522,3.06105397891451,0.89125094,1.9,0,980.113854646683
0.230631182577874,3.15906679505338,0.89125094,2.0,0,864.432511091232
0.223256292192557,3.25838749451554,0.89125094,2.1,0,955.977329015732
0.216157244998698,3.35702232005018,0.89125094,2.2,0,993.764021635056
0.209329033905092,3.45688205516304,0.89125094,2.3,0,1012.82013630867
0.20276514551067,3.55801003631147,0.89125094,2.4,0,864.235167503357
0.196458196119925,3.65816817166916,0.89125094,2.5,0,871.831129550934
0.190399957306734,3.75714431145089,0.89125094,2.6,0,1039.52050924301
0.184581788906272,3.85963696817355,0.89125094,2.7,0,1029.47999238968
0.178994891158581,3.95831432084499,0.89125094,2.8,0,1078.79593086243
0.173630262424887,4.06059423276284,0.89125094,2.9,0,1004.19707012177
0.168478851093857,4.16133367250673,0.89125094,3.0,0,900.586038351059
0.163531803369627,4.26312192202174,0.89125094,3.1,0,901.638637781143
0.158780465356191,4.3630816595188,0.89125094,3.2,0,917.890737056732
0.154216293484323,4.46398130669422,0.89125094,3.3,0,1061.83873867989
0.149831157581707,4.56585814151647,0.89125094,3.4,0,1038.71714758873
0.145617004664661,4.66874944114302,0.89125094,3.5,0,888.338959217072
0.14156622519085,4.76938761743199,0.89125094,3.6,0,1093.28953623772
0.137671426962339,4.87091461497415,0.89125094,3.7,0,943.110665082932
0.133925578041097,4.97336438225025,0.89125094,3.8,0,1049.4961771965
0.130321859206821,5.07316017304698,0.89125094,3.9,0,1062.12406563759
0.126854020850916,5.17745024329509,0.89125094,4.0,0,942.426120042801
0.123515751574898,5.27894270646013,0.89125094,4.1,0,1055.54987978935
0.120301196345447,5.38127637065961,0.89125094,4.2,0,1070.99667787552
0.11720476615527,5.48045059667496,0.89125094,4.3,0,1068.57281422615
0.114221316157274,5.58443949005194,0.89125094,4.4,0,1110.74209952354
0.111345557008533,5.68511140077839,0.89125094,4.5,0,958.772438049316
0.108572773769149,5.78651368996665,0.89125094,4.6,0,966.934005260468
0.105898451244349,5.88867250511263,0.89125094,4.7,0,1165.84848713875
0.103318231249029,5.99161173333996,0.89125094,4.8,0,1113.10536003113
0.10082791001813,6.09535690784941,0.89125094,4.9,0,1111.05006170273
0.0984235792983669,6.19512156873573,0.89125094,5.0,0,1189.91228032112
0.383092489634285,1.8204451187677,1.0,0.0,0,862.876348972321
0.382358099355515,1.82503250174172,1.0,0.1,0,860.511483669281
0.380180608785648,1.84052482772753,1.0,0.2,0,877.72075843811
0.376634953486979,1.86526294031019,1.0,0.3,0,845.963518381119
0.371838881784973,1.900161247944,1.0,0.4,0,867.542094707489
0.365943584805832,1.94432160685363,1.0,0.5,0,858.251615047455
0.359121621015166,1.99663399605368,1.0,0.6,0,820.809664487839
0.351554175341356,2.05868228500844,1.0,0.7,0,835.369145154953
0.34341929541932,2.12696070722745,1.0,0.8,0,860.911928415299
0.334881820051374,2.20296550904879,1.0,0.9,0,884.079741239548
0.326087108095174,2.28251992986835,1.0,1.0,0,885.474739789963
0.317157444254879,2.36706368967659,1.0,1.1,0,904.872260570526
0.308192384479391,2.4560323920328,1.0,1.2,0,862.148836135864
0.299270343529447,2.54637016307471,1.0,1.3,0,929.065774679184
0.290451859106466,2.6375286468647,1.0,1.4,0,903.396944046021
0.281782771922736,2.73191071302544,1.0,1.5,0,943.547693729401
0.273296977016324,2.82669003678793,1.0,1.6,0,828.216059684753
0.265019127744816,2.92121193337714,1.0,1.7,0,944.819335460663
0.256966553244718,3.01727059381058,1.0,1.8,0,931.1735060215
0.249150842436985,3.11474014431986,1.0,1.9,0,894.327715396881
0.241578831523543,3.21185547181758,1.0,2.0,0,957.722244501114
0.234253966033525,3.31034572504098,1.0,2.1,0,815.661820173264
0.227176775682494,3.40826524363354,1.0,2.2,0,801.444015979767
0.220345576371555,3.50737492267335,1.0,2.3,0,824.746999025345
0.213757014179821,3.60583731783434,1.0,2.4,0,831.385745286942
0.207406381199581,3.7054134597799,1.0,2.5,0,982.980927705765
0.201287948814492,3.80399206988724,1.0,2.6,0,964.363759040833
0.195395438945914,3.90369611498332,1.0,2.7,0,981.234268188477
0.189722007112809,4.00446212647214,1.0,2.8,0,947.820087432861
0.184260258928861,4.10398059656373,1.0,2.9,0,982.534820556641
0.179002983713115,4.20454149637809,1.0,3.0,0,1017.00285553932
0.17394265800652,4.30618117040167,1.0,3.1,0,1017.83671426773
0.16907177053556,4.40623654317336,1.0,3.2,0,998.13449382782
0.164382976139321,4.50727495183239,1.0,3.3,0,991.909271478653
0.159868958222099,4.60933153474691,1.0,3.4,0,908.958843231201
0.155522735461166,4.70947726815784,1.0,3.5,0,945.684399366379
0.151337280952985,4.81053343508209,1.0,3.6,0,1002.86083555222
0.147305907343598,4.91253182049779,1.0,3.7,0,1028.77514028549
0.143422200137971,5.01226799643854,1.0,3.8,0,1042.31211042404
0.139679819873972,5.1128267410238,1.0,3.9,0,919.366099834442
0.136072874587358,5.21423358628017,1.0,4.0,0,934.131432771683
0.132595593470984,5.31651520758186,1.0,4.1,0,914.253850698471
0.129242339873148,5.41970899764119,1.0,4.2,0,945.526341438294
0.126007916500628,5.52012910031774,1.0,4.3,0,1101.91977620125
0.122887189657416,5.62131635032423,1.0,4.4,0,1114.31597733498
0.119875367743207,5.72329575790431,1.0,4.5,0,1068.06557750702
0.116967795587201,5.82609283913061,1.0,4.6,0,1054.64929890633
0.114160041419405,5.92563035249902,1.0,4.7,0,1125.41712594032
0.111447989443849,6.03003066929094,1.0,4.8,0,957.374647140503
0.108827547750791,6.13101807572833,1.0,4.9,0,1142.43264627457
0.106294871908942,6.23271115806852,1.0,5.0,0,967.493029594421
0.383998929021723,1.91709959936117,1.12201845,0.0,0,851.915092229843
0.383345593270029,1.92178136261908,1.12201845,0.1,0,757.375731706619
0.381406668705674,1.93677000196356,1.12201845,0.2,0,889.669416666031
0.378243892844297,1.96111583613044,1.12201845,0.3,0,838.395159244537
0.373954428783232,1.99476118495484,1.12201845,0.4,0,775.434864997864
0.368663234179215,2.03755212895526,1.12201845,0.5,0,876.428213119507
0.362513587878882,2.08929777256398,1.12201845,0.6,0,781.737436532974
0.355656784194776,2.14851884498767,1.12201845,0.7,0,875.798565387726
0.348242883169743,2.21575966670426,1.12201845,0.8,0,919.167077541351
0.340412589580586,2.28813280709976,1.12201845,0.9,0,895.943724393845
0.332292131879592,2.36607318433142,1.12201845,1.0,0,774.275061368942
0.323990564310429,2.44768614032832,1.12201845,1.1,0,782.258823394775
0.315599110163604,2.53234908350938,1.12201845,1.2,0,918.032248497009
0.307192335068615,2.61954271809653,1.12201845,1.3,0,909.842891454697
0.298830089057156,2.70883578820746,1.12201845,1.4,0,931.657776594162
0.290559665529312,2.80020271057623,1.12201845,1.5,0,874.8844871521
0.282417830882371,2.89326093744918,1.12201845,1.6,0,902.54336977005
0.274432938721063,2.98633218777338,1.12201845,1.7,0,949.012881040573
0.266626150689028,3.08090106541783,1.12201845,1.8,0,813.771140575409
0.259013065544413,3.17511771000937,1.12201845,1.9,0,953.977699756622
0.251604584572009,3.27074100281783,1.12201845,2.0,0,994.506039857864
0.244407943367806,3.3677596642792,1.12201845,2.1,0,988.465332746506
0.237427072806398,3.46395806862711,1.12201845,2.2,0,1001.83970022202
0.230663796020876,3.56147620347235,1.12201845,2.3,0,951.648370504379
0.224117762516944,3.66025430628036,1.12201845,2.4,0,997.037318944931
0.217786974928181,3.75807784309897,1.12201845,2.5,0,848.897608518601
0.211668419313595,3.85706064887922,1.12201845,2.6,0,1057.07244181633
0.20575793300249,3.95483346709654,1.12201845,2.7,0,1016.97666501999
0.200050942616324,4.05614628209191,1.12201845,2.8,0,855.356621026993
0.194542018440541,4.15358541579865,1.12201845,2.9,0,872.244856834412
0.189225561349999,4.25462829238315,1.12201845,3.0,0,1061.49394035339
0.184095571436832,4.35409380446305,1.12201845,3.1,0,878.868960618973
0.179145987752849,4.45457689792081,1.12201845,3.2,0,915.767044067383
0.174370668019574,4.55320378251705,1.12201845,3.3,0,1058.08508634567
0.169763491278148,4.65571015368479,1.12201845,3.4,0,1043.53594899178
0.165318342845069,4.75628678992088,1.12201845,3.5,0,905.54828119278
0.161029230114283,4.85463539434725,1.12201845,3.6,0,1063.87529182434
0.156890178534496,4.95706462710215,1.12201845,3.7,0,1086.69085788727
0.152895456497032,5.05715611459556,1.12201845,3.8,0,1056.60451674461
0.149039411613525,5.15811809222134,1.12201845,3.9,0,913.648352861404
0.145316587355318,5.25997641728421,1.12201845,4.0,0,1125.02639436722
0.141721783667389,5.35911624968268,1.12201845,4.1,0,1107.23390769959
0.138249807798889,5.46275014663065,1.12201845,4.2,0,970.454150676727
0.134895892877881,5.56352436425212,1.12201845,4.3,0,936.137982130051
0.131655184239286,5.66510426579006,1.12201845,4.4,0,943.417266845703
0.128523212089117,5.76348221715032,1.12201845,4.5,0,1130.35450935364
0.125495641944607,5.86664355573207,1.12201845,4.6,0,1115.51852798462
0.122568164398105,5.96644838235511,1.12201845,4.7,0,981.086514472961
0.119736853957258,6.07128096160816,1.12201845,4.8,0,992.284087657929
0.116997925946237,6.17259615756071,1.12201845,4.9,0,1169.06608247757
0.11434759843845,6.27464796169786,1.12201845,5.0,0,972.690214157105
0.382937167295467,2.02496104533785,1.25892541,0.0,0,882.27690410614
0.382363871734461,2.02970048934493,1.25892541,0.1,0,890.156538009644
0.380660920895657,2.04387153315114,1.25892541,0.2,0,786.697043657303
0.377877773075722,2.06749775939193,1.25892541,0.3,0,883.668784379959
0.374092529797515,2.10037501524315,1.25892541,0.4,0,795.879455327988
0.369405890605689,2.14231697632167,1.25892541,0.5,0,789.982798814774
0.363933864908589,2.19193343479737,1.25892541,0.6,0,890.524754285812
0.357799874022919,2.24868030639784,1.25892541,0.7,0,854.405657291412
0.351127616598004,2.31327446968811,1.25892541,0.8,0,795.60190653801
0.344034888168719,2.38261836396682,1.25892541,0.9,0,880.053803682327
0.336629379707007,2.45738374940565,1.25892541,1.0,0,908.533564329147
0.329006482995686,2.53565086611136,1.25892541,1.1,0,923.185033798218
0.321248232301188,2.61686446130453,1.25892541,1.2,0,825.346879482269
0.313423881314815,2.70211321865824,1.25892541,1.3,0,877.48944735527
0.305591017300496,2.78805762693047,1.25892541,1.4,0,805.495563268662
0.297796611860313,2.87594570940502,1.25892541,1.5,0,896.211891889572
0.290078880287425,2.96730830938852,1.25892541,1.6,0,936.447557926178
0.282468379692825,3.05689731829537,1.25892541,1.7,0,832.185718536377
0.274989167368605,3.14978683872721,1.25892541,1.8,0,968.479875802994
0.267659764025056,3.24230235524721,1.25892541,1.9,0,922.926547288895
0.260494505639383,3.3381932872213,1.25892541,2.0,0,813.327395439148
0.253503723101903,3.4314744295525,1.25892541,2.1,0,928.132901906967
0.246694631798997,3.5281617915219,1.25892541,2.2,0,933.061480045319
0.240071902290219,3.62392248895405,1.25892541,2.3,0,852.216955661774
0.233638040604702,3.72096751811564,1.25892541,2.4,0,993.632866621018
0.22739391405838,3.81689793944294,1.25892541,2.5,0,868.489076852799
0.221338840946738,3.91394224180727,1.25892541,2.6,0,976.167136907578
0.215471194777393,4.01211986718474,1.25892541,2.7,0,1027.19165563583
0.209788254815613,4.11145500001151,1.25892541,2.8,0,912.87356543541
0.204286712771623,4.20927737959978,1.25892541,2.9,0,900.096530675888
0.198962670553223,4.3081409403285,1.25892541,3.0,0,939.225625514984
0.193811817007407,4.40807200621808,1.25892541,3.1,0,1043.31608557701
0.188829656869875,4.50614347588583,1.25892541,3.2,0,937.046501874924
0.184011289554122,4.60516240734822,1.25892541,3.3,0,1050.30610251427
0.179351864224967,4.70515469765524,1.25892541,3.4,0,940.602292299271
0.174846314695777,4.8061476990369,1.25892541,3.5,0,1056.60841202736
0.170489685857658,4.90485238078992,1.25892541,3.6,0,930.120484828949
0.166276897776608,5.00443035313694,1.25892541,3.7,0,1081.30374670029
0.162203072984449,5.1049022724021,1.25892541,3.8,0,1052.73237085342
0.158263294644124,5.20629478171417,1.25892541,3.9,0,981.932219982147
0.154452692839918,5.30494478839553,1.25892541,4.0,0,976.00013923645
0.150766776635117,5.40815872380859,1.25892541,4.1,0,994.143590450287
0.147200864459325,5.50848459631552,1.25892541,4.2,0,990.074233293533
0.143750517591874,5.60963558638073,1.25892541,4.3,0,1142.32478570938
0.14041143656091,5.70755310758157,1.25892541,4.4,0,979.380484104157
0.137179646910244,5.81031937452067,1.25892541,4.5,0,1105.91980147362
0.134050851973721,5.90969875450478,1.25892541,4.6,0,1146.58968925476
0.13102139535193,6.01416550013316,1.25892541,4.7,0,1138.45283794403
0.128087482586353,6.11504759202804,1.25892541,4.8,0,978.044474601746
0.125245470011733,6.21670124604747,1.25892541,4.9,0,1124.22557878494
0.122491976870751,6.31448457194473,1.25892541,5.0,0,1175.79247546196
0.3799853610198,2.14490499050003,1.41253754,0.0,0,882.547601222992
0.379488828240934,2.14959263140515,1.41253754,0.1,0,917.302082538605
0.37801238161102,2.16271690163123,1.41253754,0.2,0,802.624978065491
0.375594760321629,2.18636014683815,1.41253754,0.3,0,889.966299295425
0.372296827822595,2.21802737921939,1.41253754,0.4,0,873.630169153214
0.36819774969305,2.25741784920327,1.41253754,0.5,0,903.17795753479
0.363388997801404,2.30544028673848,1.41253754,0.6,0,867.15956902504
0.357969150571596,2.35905878276702,1.41253754,0.7,0,802.685118436813
0.352037866934806,2.42035996070283,1.41253754,0.8,0,811.705202102661
0.345691821694987,2.48613494240184,1.41253754,0.9,0,796.102454185486
0.339021257649296,2.55722874965094,1.41253754,1.0,0,773.180536270142
0.332107828117148,2.63168041744937,1.41253754,1.1,0,899.433418512344
0.325024025063101,2.71061236083179,1.41253754,1.2,0,808.759263038635
0.317832451156529,2.79213707764909,1.41253754,1.3,0,789.597506284714
0.310586854689552,2.87595124231368,1.41253754,1.4,0,954.759206295013
0.3033326168503,2.9618234107422,1.41253754,1.5,0,957.779865264893
0.29610777828294,3.047937388451,1.41253754,1.6,0,827.441602468491
0.288943611149582,3.13718567703393,1.41253754,1.7,0,952.147600650787
0.281865765399515,3.22632957565584,1.41253754,1.8,0,951.950468301773
0.274895056986401,3.31900534539126,1.41253754,1.9,0,960.918850898743
0.268048018561533,3.41101696230025,1.41253754,2.0,0,828.370337724686
0.261337514375792,3.50244135956012,1.41253754,2.1,0,957.405882120132
0.254773475585838,3.59727241902336,1.41253754,2.2,0,955.900046348572
0.248362994220999,3.69112328448502,1.41253754,2.3,0,842.7208776474
0.242111232734215,3.78619542310887,1.41253754,2.4,0,977.168748378754
0.236021437555565,3.88249257977602,1.41253754,2.5,0,882.833625555039
0.230095191367064,3.98002519408384,1.41253754,2.6,0,860.529544115067
0.224333186713099,4.07612540008964,1.41253754,2.7,0,881.961641073227
0.218734653868951,4.17332459192976,1.41253754,2.8,0,1019.13255643845
0.213298210602268,4.26879081014638,1.41253754,2.9,0,981.342787265778
0.208021895790046,4.36815548357083,1.41253754,3.0,0,1032.53589653969
0.202902913925058,4.46565477691382,1.41253754,3.1,0,1002.62561368942
0.197938260293111,4.56415800895816,1.41253754,3.2,0,1072.5605802536
