P_max,OmegaP,OmegaM,t_max,Mu,Gamma_e,Delta1,Delta2,number_of_fails,ComputTime
0.28762423616407,1.03402794786983,48.8130139963707,1.01248298297064,0.0,10.0,27.5,-27.5,0,1538.11703968048
0.286840360279135,1.0340205041697,48.9740416259085,1.01244374757192,3.38859312450824e-12,10.0,27.6,-27.6,1,1816.10335302353
0.286060636837923,1.03402988865292,49.1349493827213,1.01240365153954,0.0,10.0,27.7,-27.7,0,1097.45851302147
0.285285033944757,1.03403239316645,49.2959531724409,1.01236481510136,0.0,10.0,27.8,-27.8,0,624.925344705582
0.284513520164452,1.03402950036409,49.4569807795933,1.01232674451527,0.0,10.0,27.9,-27.9,0,1134.5254907608
0.283746064328864,1.03403340805783,49.6179550697769,1.01228642142008,0.0,10.0,28.0,-28.0,2,3173.46628236771
0.282982635567716,1.03403150135183,49.7789505271831,1.01225269692759,0.0,10.0,28.1,-28.1,1,1166.12086987495
0.282223203314092,1.03403415151524,49.9399977063505,1.01221178819352,0.0,10.0,28.2,-28.2,1,2669.46462893486
0.281467737288296,1.03403481201601,50.1010228681229,1.01217274201336,0.0,10.0,28.3,-28.3,0,955.536437511444
0.280716207506049,1.03403585068003,50.2621302806598,1.01213560801335,0.0,10.0,28.4,-28.4,0,495.671524047852
0.279968584269565,1.03403554217962,50.4232492674214,1.01209794715094,0.0,10.0,28.5,-28.5,0,654.840442180634
0.279224838165305,1.03403609636711,50.5843417157474,1.01206181600605,0.0,10.0,28.6,-28.6,0,1613.60436654091
0.278484940061408,1.03403461245141,50.7454368536767,1.01202341237182,0.0,10.0,28.7,-28.7,0,356.459335565567
0.277748861105096,1.03403715107855,50.9065736393273,1.01198756628772,0.0,10.0,28.8,-28.8,0,1521.14548945427
0.277016572716565,1.03403815172965,51.0676440373522,1.01194961531443,0.0,10.0,28.9,-28.9,0,1314.88428807259
0.276288046589968,1.03403873787402,51.2288469595185,1.01191390269968,0.0,10.0,29.0,-29.0,1,2092.80017137527
0.275563254687689,1.03403903182137,51.3899458970627,1.01187836202993,0.0,10.0,29.1,-29.1,0,822.16556596756
0.274842169238319,1.03403833912177,51.5511105335773,1.01184311435416,0.0,10.0,29.2,-29.2,0,944.819725513458
0.274124762733491,1.03404026275369,51.7122869546441,1.01180743936238,0.0,10.0,29.3,-29.3,0,740.871277093887
0.273411007925508,1.03404069129949,51.8734912829351,1.01177228045462,0.0,10.0,29.4,-29.4,0,704.162478923798
0.272700877823639,1.03403907594066,52.0347074297831,1.01173668408142,0.0,10.0,29.5,-29.5,0,886.434775590897
0.271994345691566,1.03404068343876,52.1959214144767,1.01170118796871,0.0,10.0,29.6,-29.6,0,780.302734136581
0.271291385044574,1.03404123816149,52.3571297790983,1.01166716650683,0.0,10.0,29.7,-29.7,0,1391.98792791367
0.27059196964738,1.03404248212405,52.5184029804442,1.01163090090947,0.0,10.0,29.8,-29.8,0,1896.30801057816
0.269896073510404,1.03404248578422,52.6796991254905,1.011597480724,0.0,10.0,29.9,-29.9,1,1713.62306475639
0.269203670887764,1.03404280562604,52.8409008286482,1.01156264130177,0.0,10.0,30.0,-30.0,0,1892.01293063164
0.778342092393438,1.03302063116529,17.1419450346884,1.03228491827393,0.0,15.8489,0.0,0.0,0,108.626089334488
0.778320056727745,1.03302363301561,17.143046579066,1.03228178244775,0.0,15.8489,0.1,-0.1,0,426.029474496841
0.778253966912452,1.03301870192063,17.1462484241203,1.03228191282771,0.0,15.8489,0.2,-0.2,0,251.408854722977
0.778143874465828,1.03302478249376,17.1518122872471,1.03226790673493,0.0,15.8489,0.3,-0.3,1,315.250802278519
0.777989865073671,1.03302290078129,17.1594577795263,1.03225828119625,0.0,15.8489,0.4,-0.4,0,346.665546894074
0.777792058404958,1.03302744736006,17.169230811171,1.03223844386834,0.0,15.8489,0.5,-0.5,0,410.152186870575
0.777550607784458,1.03302641944549,17.1812539414714,1.03221814801224,0.0,15.8489,0.6,-0.6,0,281.041385650635
0.777265699798442,1.03303108439303,17.1954634361006,1.03219418670555,0.0,15.8489,0.7,-0.7,1,331.618453264236
0.776937553823761,1.0330307098253,17.2117998955501,1.0321682341892,0.0,15.8489,0.8,-0.8,0,323.240347623825
0.776566421463219,1.03303866602128,17.2302525265274,1.0321313135067,0.0,15.8489,0.9,-0.9,0,275.636473417282
0.776152585917928,1.03303944560349,17.2508725207786,1.03210014010293,0.0,15.8489,1.0,-1.0,0,356.593728303909
0.775696361265147,1.03304361352147,17.2736324194368,1.03205931050126,0.0,15.8489,1.1,-1.1,0,325.643023014069
0.775198091687496,1.03304046394227,17.2984973185425,1.03202016028618,0.0,15.8489,1.2,-1.2,0,207.866826057434
0.774658150633148,1.03304727708792,17.3254636599311,1.03197360809858,0.0,15.8489,1.3,-1.3,0,272.881484270096
0.774076939891975,1.03305191230204,17.3545596992623,1.03192359900678,0.0,15.8489,1.4,-1.4,0,258.509863376617
0.773454888640314,1.03305751961248,17.3857987458027,1.03186819233974,0.0,15.8489,1.5,-1.5,1,299.097738981247
0.772792452426802,1.0330593245443,17.4190237574624,1.03181528351344,0.0,15.8489,1.6,-1.6,1,579.70413851738
0.772090112098824,1.03306842892203,17.4542988806146,1.03175633289606,0.0,15.8489,1.7,-1.7,0,668.774210453033
0.771348372709678,1.03306973607461,17.4916242433866,1.03169435788409,0.0,15.8489,1.8,-1.8,1,1257.81422781944
0.770567762355732,1.03307616740632,17.5309712028828,1.03162752366812,0.0,15.8489,1.9,-1.9,0,454.63191986084
0.769748831012938,1.03308535162813,17.5722816636309,1.03156063535699,0.0,15.8489,2.0,-2.0,0,647.88169503212
0.768892149352173,1.03308808381826,17.6155968440198,1.03148500050148,0.0,15.8489,2.1,-2.1,0,370.054403305054
0.76799830747559,1.03309476920796,17.6608677570179,1.03141120257541,0.0,15.8489,2.2,-2.2,0,498.188148021698
0.767067913708496,1.03309948456657,17.7081082534688,1.03133502067859,0.0,15.8489,2.3,-2.3,0,324.692588329315
0.766101593349114,1.03310485749842,17.757215421133,1.0312551448541,0.0,15.8489,2.4,-2.4,0,350.456838130951
0.765099987401078,1.03311461877479,17.8082935993052,1.03117140703482,0.0,15.8489,2.5,-2.5,0,1059.94553732872
0.76406375131321,1.03312429564293,17.861142298785,1.03108570039945,0.0,15.8489,2.6,-2.6,0,369.79957652092
0.762993553742666,1.03312751033372,17.9159815664514,1.03100305002988,0.0,15.8489,2.7,-2.7,1,294.760013818741
0.761890074964451,1.03313473852525,17.9722370881253,1.03091992058215,3.0518803641381e-11,15.8489,2.8,-2.8,0,368.464109659195
0.760754007274968,1.03314442765358,18.0309848387562,1.0308179475082,0.0,15.8489,2.9,-2.9,0,410.419508457184
0.759586050509649,1.03315307693179,18.0911434071392,1.03072141419422,0.0,15.8489,3.0,-3.0,0,785.651690721512
0.758386914108844,1.03316031684808,18.1530993315624,1.03062562816357,0.0,15.8489,3.1,-3.1,0,563.333602905273
0.757157314296525,1.03316759312546,18.2167707557155,1.03052927245074,0.0,15.8489,3.2,-3.2,0,439.141221284866
0.755897973262308,1.03317341047644,18.2821603279914,1.03042935863475,0.0,15.8489,3.3,-3.3,0,261.66069149971
0.754609618039459,1.0331820966499,18.3492988888642,1.03032848539669,0.0,15.8489,3.4,-3.4,0,481.646647691727
0.753292979402757,1.03318764847299,18.4180459878225,1.03022448679431,0.0,15.8489,3.5,-3.5,0,294.592378139496
0.751948790815047,1.03319711735689,18.4884334236982,1.03011555253457,0.0,15.8489,3.6,-3.6,0,325.21110701561
0.750577787399777,1.03320697596728,18.5605105765272,1.03000834034805,0.0,15.8489,3.7,-3.7,0,294.864337921143
0.749180704947027,1.03321636852247,18.6340809775926,1.02989902472454,0.0,15.8489,3.8,-3.8,0,252.514135837555
0.747758278960577,1.03322959198353,18.7092058668223,1.02978673191138,0.0,15.8489,3.9,-3.9,1,283.072435379028
0.746311243782198,1.03323608230625,18.7859765798965,1.0296763787768,0.0,15.8489,4.0,-4.0,0,560.761618375778
0.74484033165174,1.03323851962579,18.8642090570737,1.02956698068092,0.0,15.8489,4.1,-4.1,0,422.848179578781
0.743346271936315,1.03324791483435,18.9438852806954,1.02945107953004,0.0,15.8489,4.2,-4.2,0,380.742296934128
0.74182979031556,1.03325761753018,19.0250773590443,1.02933422280352,0.0,15.8489,4.3,-4.3,1,388.800013065338
0.740291608036923,1.03326551297951,19.1077372790286,1.02921952414972,0.0,15.8489,4.4,-4.4,0,458.064177036285
0.738732441213464,1.03327498001494,19.1917509438691,1.0290968375696,0.0,15.8489,4.5,-4.5,0,217.691083669662
0.737153000161918,1.03328222041409,19.27719377416,1.02898264854751,0.0,15.8489,4.6,-4.6,0,602.288852453232
0.735553988763004,1.03329311341743,19.3640221440643,1.02885954998864,0.0,15.8489,4.7,-4.7,0,638.333993673325
0.733936103898885,1.03330100604476,19.4521343018969,1.02874181873261,0.0,15.8489,4.8,-4.8,0,420.182913303375
0.732300034901204,1.03330904826642,19.5416095407281,1.02861871263728,0.0,15.8489,4.9,-4.9,1,1385.50176000595
0.730646463051248,1.03332165390613,19.6324028954117,1.02849562062725,0.0,15.8489,5.0,-5.0,0,422.012040376663
0.728976061113708,1.0333311130225,19.72440230793,1.02837322397202,0.0,15.8489,5.1,-5.1,0,600.270696640015
0.727289492917246,1.0333338484658,19.8177353478446,1.02825350392469,0.0,15.8489,5.2,-5.2,0,345.082467794418
0.72558741295018,1.03334444738275,19.9122049279188,1.02812701374414,0.0,15.8489,5.3,-5.3,0,334.305767536163
0.723870466025769,1.03335511120145,20.0079617817824,1.02800654662771,0.0,15.8489,5.4,-5.4,0,283.687060832977
0.72213928695025,1.03336686378753,20.1048133597971,1.02787901946389,0.0,15.8489,5.5,-5.5,0,205.99319767952
0.720394500248908,1.03336708428041,20.2028645363772,1.02775910880493,0.0,15.8489,5.6,-5.6,1,340.196712970734
0.71863671989239,1.03337667658033,20.3020645103609,1.02763033911741,0.0,15.8489,5.7,-5.7,1,843.238930940628
0.716866549097177,1.03338485665689,20.4024069892455,1.02750709770829,0.0,15.8489,5.8,-5.8,0,448.744998216629
0.71508458011414,1.03339840917676,20.5038067785537,1.02737804085972,0.0,15.8489,5.9,-5.9,0,433.135227918625
0.713291394081451,1.03340292736699,20.6062372045336,1.02725653785329,0.0,15.8489,6.0,-6.0,1,321.669179201126
0.711487560867077,1.03341205383016,20.7097569704779,1.02712846487517,0.0,15.8489,6.1,-6.1,1,472.819536209107
0.709673638974622,1.03341700263791,20.814357809209,1.02700644511632,0.0,15.8489,6.2,-6.2,1,321.986442089081
0.707850175441912,1.03342781483192,20.9199261500431,1.02687612754662,0.0,15.8489,6.3,-6.3,0,744.85656452179
0.706017705789008,1.03343487087373,21.0264449693918,1.02675608744157,0.0,15.8489,6.4,-6.4,0,413.201009035111
0.70417675395792,1.0334455867826,21.1340128433647,1.02662611359741,0.0,15.8489,6.5,-6.5,0,451.452673435211
0.702327832304783,1.03345319013825,21.242480085324,1.02650375116464,0.0,15.8489,6.6,-6.6,0,1553.13976192474
0.700471441588978,1.03346105502331,21.3518614432936,1.02637933687029,0.0,15.8489,6.7,-6.7,1,1231.36798715591
0.698608070995369,1.03346485184277,21.4622343339733,1.02625388804029,0.0,15.8489,6.8,-6.8,0,249.09351348877
0.696738198156364,1.03347987815949,21.5734653292262,1.0261271006905,0.0,15.8489,6.9,-6.9,0,362.453759431839
0.694862289204639,1.03348293353827,21.6855357147587,1.0260046044758,0.0,15.8489,7.0,-7.0,0,451.383690595627
0.69298079882914,1.03348940909765,21.7985558467532,1.02588060628441,0.0,15.8489,7.1,-7.1,0,360.255418300629
0.69109417036063,1.03350090450834,21.9123305752205,1.02575393242716,0.0,15.8489,7.2,-7.2,0,372.449747562409
0.689202835849031,1.03350851036522,22.0270067565411,1.02562953002088,0.0,15.8489,7.3,-7.3,0,358.233730077744
0.687307216171972,1.03351443653951,22.142457697427,1.02550797439176,0.0,15.8489,7.4,-7.4,0,239.540812253952
0.68540772112809,1.03352415278878,22.2586866078412,1.02538787964623,0.0,15.8489,7.5,-7.5,1,303.553580522537
0.683504749594831,1.03352998827591,22.3756824029087,1.0252621244333,0.0,15.8489,7.6,-7.6,1,492.745481014252
0.68159868959572,1.03353756623809,22.4935048818712,1.0251401870667,0.0,15.8489,7.7,-7.7,0,527.12166929245
0.679689918492902,1.03354434311067,22.6120105593107,1.02501831080734,0.0,15.8489,7.8,-7.8,1,1600.19019985199
0.677778803101668,1.03355028261913,22.7312337456102,1.02489791256301,0.0,15.8489,7.9,-7.9,1,742.989132404327
0.675865699850574,1.03355760228852,22.8513087965092,1.02477887765385,0.0,15.8489,8.0,-8.0,0,318.511208295822
0.673950954928587,1.03356182161975,22.9719691968846,1.02465651293944,0.0,15.8489,8.1,-8.1,0,316.706781148911
0.672034904456265,1.03356846686268,23.0933612682606,1.02453929533925,0.0,15.8489,8.2,-8.2,0,373.555336713791
0.670134131431803,1.02799869587372,23.1895315787944,1.02884365914851,0.0,15.8489,8.3,-8.3,0,833.386728525162
0.668200181937639,1.03358262415831,23.3380555565505,1.02430114365462,0.0,15.8489,8.4,-8.4,0,745.946350097656
0.66628213325493,1.03359281909676,23.4614414106495,1.02418176319605,0.0,15.8489,8.5,-8.5,0,344.742157697678
0.664364026092062,1.03359720066473,23.5854665119417,1.02406435361091,0.0,15.8489,8.6,-8.6,0,908.704595565796
0.662446148729244,1.03360039918334,23.7100382699061,1.02394869948355,0.0,15.8489,8.7,-8.7,2,877.1500685215
0.660528780414888,1.0336099614854,23.8353284898299,1.02383190873831,0.0,15.8489,8.8,-8.8,0,413.680729389191
0.658612191528592,1.03361719594996,23.961140879908,1.02371524289224,0.0,15.8489,8.9,-8.9,0,360.793405056
0.656696643776307,1.03362097869053,24.0875583648581,1.02360215752278,0.0,15.8489,9.0,-9.0,0,389.704592466354
0.654782390359703,1.03363007544188,24.2145089818896,1.02348855331997,0.0,15.8489,9.1,-9.1,0,345.978946208954
0.652869676173132,1.03363179382601,24.3420489847923,1.02337630710488,0.0,15.8489,9.2,-9.2,0,251.041060447693
0.650958737959478,1.03364321860924,24.4701650086068,1.02325657105284,0.0,15.8489,9.3,-9.3,1,301.451382875443
0.649049804525323,1.03364470179019,24.5988059099184,1.02314662264088,0.0,15.8489,9.4,-9.4,0,456.09835267067
0.647143096874128,1.03364936862529,24.7279542012964,1.02303580279393,0.0,15.8489,9.5,-9.5,1,1108.28873872757
0.645238828454897,1.03365810447599,24.8576395291152,1.02292396043229,0.0,15.8489,9.6,-9.6,0,500.12539601326
0.64333720524732,1.03366086598804,24.9878339749704,1.02281662099646,0.0,15.8489,9.7,-9.7,0,1416.45867681503
0.641438426018406,1.03366494348529,25.118553354413,1.02270543152366,0.0,15.8489,9.8,-9.8,0,661.953102111816
0.63954268246285,1.03367400826085,25.2496931932793,1.02259745806463,0.0,15.8489,9.9,-9.9,0,241.344602584839
0.637650159376927,1.03367778299461,25.3813611984208,1.02248790219819,0.0,15.8489,10.0,-10.0,0,674.871597051621
0.635761034830102,1.03368388926372,25.5135510215504,1.02238159980047,0.0,15.8489,10.1,-10.1,0,1092.95896530151
0.633875480340074,1.03368989873302,25.6461481266723,1.02227331422148,0.0,15.8489,10.2,-10.2,1,1945.34303450584
0.631993661032687,1.03369294705536,25.7792000099166,1.02216705043427,0.0,15.8489,10.3,-10.3,0,886.3523209095
0.630115735809676,1.03369923379696,25.9126911875436,1.02206161631707,0.0,15.8489,10.4,-10.4,1,1784.84412574768
0.628241857509046,1.0337051756818,26.0466363327442,1.02195612255913,0.0,15.8489,10.5,-10.5,1,1925.23889231682
0.626372173067803,1.03370996174865,26.1809685398167,1.02185160406414,0.0,15.8489,10.6,-10.6,0,1338.13934183121
0.624506823671703,1.0337130046562,26.3156819909228,1.02174901554038,0.0,15.8489,10.7,-10.7,1,1786.94457268715
0.622645944917169,1.03371852215965,26.4508635570056,1.02164493813232,0.0,15.8489,10.8,-10.8,0,1081.24040985107
0.620789666958034,1.03372259946194,26.5864513801802,1.02154319018837,0.0,15.8489,10.9,-10.9,0,1740.15786457062
0.618938114655366,1.03372892695758,26.7224473427288,1.02144187961164,0.0,15.8489,11.0,-11.0,0,986.289362430572
0.617091407723812,1.03373390957952,26.8588332226415,1.02133903977857,0.0,15.8489,11.1,-11.1,0,1118.07913160324
0.615249660875813,1.03373693767957,26.9955669151914,1.02123970871292,0.0,15.8489,11.2,-11.2,0,1013.73980474472
0.613412983957624,1.03374231200464,27.1327197025629,1.02114160898812,0.0,15.8489,11.3,-11.3,0,1847.27858376503
0.611584970882123,1.03382782381271,27.3681888649489,1.02283980193812,0.0,15.8489,11.4,-11.4,1,1808.90212130547
0.609755255813966,1.03374997222433,27.4080511108684,1.02094403504164,0.0,15.8489,11.5,-11.5,1,585.119023799896
0.607934401191153,1.03375485492586,27.5462284362614,1.02084827314329,0.0,15.8489,11.6,-11.6,0,702.358004331589
0.606119009968384,1.03376017181774,27.6847408561094,1.02075008887317,0.0,15.8489,11.7,-11.7,0,803.67208647728
0.604309169681567,1.03376395040928,27.8235981440032,1.02065405433741,0.0,15.8489,11.8,-11.8,0,693.459846973419
0.602504963787667,1.03376658062254,27.9627715874139,1.02056014443113,0.0,15.8489,11.9,-11.9,0,702.894042491913
0.600706471784991,1.03376876510178,28.1023362481721,1.0204651270091,0.0,15.8489,12.0,-12.0,0,958.301336765289
0.598913769325824,1.0337751072872,28.2422201427558,1.02037105546304,0.0,15.8489,12.1,-12.1,0,457.497753858566
0.597126928336427,1.03377626190044,28.3823468294981,1.02027832745339,0.0,15.8489,12.2,-12.2,0,868.172031879425
0.595346017128257,1.03378217352496,28.5228938180001,1.02018356342641,0.0,15.8489,12.3,-12.3,0,599.251061677933
0.593571100687621,1.03374883750788,28.6634841320696,1.02015316384974,0.0,15.8489,12.4,-12.4,0,916.785621643066
0.59180223987301,1.03378707210469,28.8046902227345,1.02000484048015,0.0,15.8489,12.5,-12.5,0,938.8178627491
0.590039493346925,1.03379187913215,28.9460668837242,1.01991201141644,0.0,15.8489,12.6,-12.6,0,1048.20653223991
0.588282915838372,1.03379925764798,29.0877256109417,1.01981862645368,0.0,15.8489,12.7,-12.7,0,1197.23133182526
0.586532559174065,1.03379941435217,29.2296854405298,1.01973179068592,0.0,15.8489,12.8,-12.8,1,1695.3788766861
0.58478847217887,1.03380268090249,29.3718610419226,1.01964268838537,0.0,15.8489,12.9,-12.9,0,790.366450071335
0.583050700775824,1.03380579728206,29.5143760734182,1.019555188213,0.0,15.8489,13.0,-13.0,0,1405.1666970253
0.581319288069998,1.03380877670199,29.6572072591596,1.01946486250816,0.0,15.8489,13.1,-13.1,0,1017.05591678619
0.579594274465443,1.03381218792367,29.800142626723,1.01938195931839,0.0,15.8489,13.2,-13.2,1,1925.3193602562
0.57787569769911,1.0338178410827,29.9434007262425,1.0192924049068,0.0,15.8489,13.3,-13.3,0,861.612504243851
0.576163592976322,1.03382127792981,30.0869575799884,1.01920797109107,0.0,15.8489,13.4,-13.4,1,1902.81600379944
0.574457993029184,1.03382414168464,30.2306879609207,1.01912451347139,0.0,15.8489,13.5,-13.5,0,1020.36022996902
0.57275892820117,1.03382521859294,30.374724561939,1.01903928607567,0.0,15.8489,13.6,-13.6,0,1507.68846797943
0.571066426525168,1.03382979772405,30.5189937445507,1.01895759979952,0.0,15.8489,13.7,-13.7,2,1610.46253466606
0.569380513800133,1.03383349674401,30.6634948032393,1.01887283310304,0.0,15.8489,13.8,-13.8,1,1860.17328619957
0.567701213659645,1.0338373849227,30.8082081592435,1.01878820726257,0.0,15.8489,13.9,-13.9,0,801.751383543015
0.566028547651804,1.03383894073459,30.9531716697943,1.01870785940279,0.0,15.8489,14.0,-14.0,0,1611.64841747284
0.564362535302446,1.03384252121776,31.098264021537,1.01862677341899,0.0,15.8489,14.1,-14.1,0,677.526415109634
0.562703194187587,1.03384669280559,31.2436692595641,1.01854604148085,0.0,15.8489,14.2,-14.2,0,1334.46957302094
0.561050539991125,1.03384749214259,31.389289982194,1.01846476984441,0.0,15.8489,14.3,-14.3,1,1435.44991779327
0.559404586583104,1.0338502939682,31.5351129959881,1.01838565124069,0.0,15.8489,14.4,-14.4,0,692.792418956757
0.557765346066855,1.03385266529351,31.6811651675869,1.01830747000448,0.0,15.8489,14.5,-14.5,0,1069.39954614639
0.55613282884676,1.03385779368948,31.8273529596012,1.01822883688367,0.0,15.8489,14.6,-14.6,1,1941.91885590553
0.554507043688273,1.03385830386661,31.973852793258,1.01815219524272,0.0,15.8489,14.7,-14.7,2,1644.94143748283
0.552887997769936,1.03386328390792,32.1204770925007,1.01807390916137,0.0,15.8489,14.8,-14.8,0,1211.72969031334
0.551275696741811,1.03386643163386,32.2672816094564,1.01799608279856,0.0,15.8489,14.9,-14.9,1,1231.23278784752
0.549670144779978,1.03386774743216,32.4143843032334,1.01792162731104,0.0,15.8489,15.0,-15.0,0,848.271453142166
0.548071344636581,1.03386910748283,32.5615475669468,1.01784752669079,0.0,15.8489,15.1,-15.1,2,1654.93681740761
0.546479297690176,1.03387250726647,32.7089231004129,1.01777241605146,0.0,15.8489,15.2,-15.2,0,1663.16874051094
0.544894003998592,1.03387561999953,32.8564869948889,1.01769533473492,0.0,15.8489,15.3,-15.3,1,1883.79957532883
0.543315462336934,1.03387959400895,33.0042471043884,1.01762158641266,0.0,15.8489,15.4,-15.4,0,578.358506202698
0.541743670260795,1.03388083239026,33.1522452283823,1.01754842716112,0.0,15.8489,15.5,-15.5,0,1487.98466229439
0.540178624133548,1.03388289910059,33.3003501009752,1.01747685712336,0.0,15.8489,15.6,-15.6,1,868.377514123917
0.538620319179578,1.03388591601001,33.4485956268259,1.01740226835607,0.0,15.8489,15.7,-15.7,0,1561.43856573105
0.537068749521914,1.03388676753255,33.5970240762657,1.01733357180785,0.0,15.8489,15.8,-15.8,1,1015.39979934692
0.535523908237792,1.03389012382722,33.7456728934281,1.01726029913525,0.0,15.8489,15.9,-15.9,0,1311.65806293488
0.533985787367387,1.03389307236002,33.8944461135803,1.01718934371802,0.0,15.8489,16.0,-16.0,0,772.072552919388
0.532454377981952,1.03389492411578,34.0434204501449,1.01711876693685,0.0,15.8489,16.1,-16.1,1,1112.00876259804
0.530929670210217,1.03389689570319,34.1925030003604,1.01705122653064,0.0,15.8489,16.2,-16.2,1,1430.32434749603
0.529411653272432,1.0338989192402,34.3416793997693,1.0169809826766,0.0,15.8489,16.3,-16.3,0,1037.32983851433
0.527900315519358,1.03390301731397,34.4911081363681,1.01691202025006,0.0,15.8489,16.4,-16.4,0,1028.03607058525
0.526395644463879,1.0339033274037,34.6406300467359,1.01684283589591,0.0,15.8489,16.5,-16.5,0,966.819717407227
0.524897626816846,1.03390590284589,34.7904210961722,1.01677583413672,0.0,15.8489,16.6,-16.6,1,2121.75773191452
0.523406248513294,1.03390916605751,34.9402434853376,1.01670893328366,0.0,15.8489,16.7,-16.7,0,562.241808414459
0.521921494750746,1.03391142654453,35.0902181406425,1.01664148991088,0.0,15.8489,16.8,-16.8,0,1209.87960195541
0.520443350014777,1.0339122780366,35.2403615634949,1.0165747585124,0.0,15.8489,16.9,-16.9,2,1648.35782265663
0.518971798108457,1.033913446706,35.3905843167389,1.01651146517859,0.0,15.8489,17.0,-17.0,0,1907.35409212112
0.517506822182373,1.03391593787601,35.5410110779078,1.01644359868079,0.0,15.8489,17.1,-17.1,1,922.873361825943
0.516048404760505,1.03391666221898,35.6916212530225,1.01638056385442,0.0,15.8489,17.2,-17.2,1,1452.77946209908
0.514596527765911,1.03391744493466,35.8422263797785,1.01631643398744,0.0,15.8489,17.3,-17.3,0,885.083990812302
0.513151172548325,1.03391990329436,35.9931080211326,1.01625091661601,0.0,15.8489,17.4,-17.4,0,570.33494591713
0.511712319910553,1.03392366679269,36.1439675123079,1.01618790657936,0.0,15.8489,17.5,-17.5,0,1303.12081241608
0.510279950125077,1.03392471759199,36.2950817054493,1.01612471381961,0.0,15.8489,17.6,-17.6,1,1593.01134562492
0.50885404296549,1.03392416274105,36.4462548980701,1.01606446313774,0.0,15.8489,17.7,-17.7,0,965.665979623795
0.507434577726779,1.03392828523761,36.5975874463842,1.01600012790671,0.0,15.8489,17.8,-17.8,1,2266.82280063629
0.506021533243522,1.03392972666127,36.7489495011746,1.01594007035088,0.0,15.8489,17.9,-17.9,0,977.821887016296
0.504614887915491,1.03393002199768,36.9005287170121,1.01587670725445,0.0,15.8489,18.0,-18.0,0,1108.75845813751
0.503214619728525,1.03393269456374,37.0522129570641,1.0158184380683,0.0,15.8489,18.1,-18.1,0,1041.80105471611
0.501820706267412,1.03393361933167,37.2039857963996,1.01575730624464,0.0,15.8489,18.2,-18.2,1,2066.15725636482
0.50043312474303,1.03393807175476,37.3559235965411,1.0156960453593,0.0,15.8489,18.3,-18.3,0,1200.27777862549
0.499051852007514,1.0339381789197,37.5078667480746,1.01563677105816,0.0,15.8489,18.4,-18.4,1,1642.67185783386
0.497739418617013,1.01796140943382,37.7289726225182,1.01391309856824,0.0,15.8489,18.5,-18.5,0,904.903076410294
0.496308138624046,1.03394376912382,37.8122660024277,1.01551874706399,0.0,15.8489,18.6,-18.6,0,655.266159057617
0.494945650046238,1.0339422282297,37.9645697222066,1.01546236674137,0.0,15.8489,18.7,-18.7,0,1381.41016340256
0.493589374430291,1.03394499951755,38.1170677041903,1.01540340444449,0.0,15.8489,18.8,-18.8,0,714.557225942612
0.492239287092141,1.03394592655963,38.269634917393,1.01534603153765,0.0,15.8489,18.9,-18.9,0,1622.93453121185
0.490895363090263,1.03395023522291,38.4222784978403,1.01528629842371,0.0,15.8489,19.0,-19.0,0,909.243410825729
0.489557577238812,1.03394968228527,38.5749861120541,1.0152315048584,0.0,15.8489,19.1,-19.1,0,1556.73350834847
0.488225904120046,1.03395009068892,38.7279058432464,1.01517499577081,0.0,15.8489,19.2,-19.2,0,854.346132516861
0.486900318100403,1.03394980077265,38.8808388791301,1.01512062311356,0.0,15.8489,19.3,-19.3,0,772.823888778687
0.485580793345362,1.03395429189202,39.033852393491,1.01506316853338,0.0,15.8489,19.4,-19.4,0,1313.51976084709
0.484267303825757,1.03395357277315,39.1870414878708,1.01500867633997,0.0,15.8489,19.5,-19.5,1,1969.60565686226
0.4829598233379,1.03395547727922,39.3402719991445,1.01495397847589,0.0,15.8489,19.6,-19.6,1,1447.72408795357
0.481658325510565,1.03395870947433,39.4935799098372,1.01489754185781,0.0,15.8489,19.7,-19.7,0,586.52016043663
0.480362783818756,1.03395866777998,39.6470400239194,1.01484542812871,0.0,15.8489,19.8,-19.8,0,1234.6956012249
0.479073171596932,1.03396141640006,39.8005862368108,1.0147920755061,0.0,15.8489,19.9,-19.9,0,1319.08812761307
0.477789462035975,1.03396245125711,39.9541421128896,1.01473772461917,0.0,15.8489,20.0,-20.0,0,692.417945384979
0.476511628222105,1.03396171454053,40.1078875066132,1.01468477186399,0.0,15.8489,20.1,-20.1,0,637.663094043732
0.47523964311824,1.03396423041432,40.2616712762213,1.01463287773002,0.0,15.8489,20.2,-20.2,0,818.81383562088
0.473973479588163,1.03396740625073,40.4155704653699,1.01457800385462,0.0,15.8489,20.3,-20.3,0,873.687094211578
0.472713110402798,1.03396712646877,40.569539026091,1.01452817194694,0.0,15.8489,20.4,-20.4,0,292.736600637436
0.471458508247565,1.03396775205425,40.7234532141481,1.01447338522749,0.0,15.8489,20.5,-20.5,0,481.674458503723
0.470209645743485,1.03397118745458,40.8777000901181,1.01442318701228,0.0,15.8489,20.6,-20.6,0,1050.94165968895
0.468966495429073,1.03397048428208,41.0319091739707,1.01437381030563,0.0,15.8489,20.7,-20.7,0,1270.68435740471
0.467729029795674,1.03397127951557,41.1861420897131,1.0143234091898,0.0,15.8489,20.8,-20.8,0,1024.28100776672
