P_max,OmegaA,OmegaB,t_max,Mu,Gamma_e,Delta1,Delta2,number_of_fails,ComputTime
4.660181718356448e-21,1.5380377303631072,2.613951782984626,61.61380199689838,35.100492628161895,0.0158489319246111,2.7,-2.7,0.0,140.59503149986267
1.896965989255765e-09,2.4705427002060816,1.3632743499764817,40.88682207097448,29.476901733625983,0.0158489319246111,2.8000000000000003,-2.8000000000000003,1.0,9577.519518613815
2.274085015417857e-08,1.88319550299938,3.690097659921968,41.764971133965446,33.376828903922224,0.0158489319246111,2.9000000000000004,-2.9000000000000004,0.0,37490.74456644058
4.863277695854429e-22,0.3584496440478161,2.4397133240467936,81.98210898187548,77.99168298777478,0.0158489319246111,3.0,-3.0,0.0,325.48015427589417
0.0025909023676763,6.220819198527337,6.483780235112347,1.1349443599542517,0.8167373818631074,0.0158489319246111,3.1,-3.1,0.0,69481.4558980465
0.0003250106796583,0.1345623267019201,3.5541749370096367,50.73169988241563,50.692490704931785,0.0158489319246111,3.2,-3.2,0.0,63481.96621990204
4.5843654043005616e-21,1.5713040499777646,2.623880461996269,62.18411136029981,33.58946108327419,0.0158489319246111,3.3000000000000003,-3.3000000000000003,0.0,185.02567958831787
3.5113058156638856e-10,2.4618102440701,1.2787563050098536,40.86387771604789,29.592213528626417,0.0158489319246111,3.4000000000000004,-3.4000000000000004,0.0,14488.552183151243
2.3515359711336766e-09,1.986394636439464,4.7506687372658085,42.001264541918346,33.15272205736453,0.0158489319246111,3.5,-3.5,0.0,29278.058549642563
1.3159626168023434e-22,1.0239947513677892,3.3996804479514555,96.45053254540493,67.8470955087853,0.0158489319246111,3.6,-3.6,0.0,49.42756009101868
0.0008918338098504,0.0964024919456482,2.0291883185673285,54.89252959920806,55.031607908978415,0.0158489319246111,3.7,-3.7,0.0,58036.05916976929
0.0001433506236622,0.1296913772739676,3.4138995721633565,52.91573176750534,52.80696235250953,0.0158489319246111,3.8,-3.8,0.0,155531.08768105507
8.996842457780369e-21,1.586140534232189,2.6134784385669985,63.021470456879314,34.356691400574306,0.0158489319246111,3.9,-3.9,0.0,165.20379519462583
6.320811019683519e-11,2.486271345566028,1.437263231077036,40.96573250845239,29.615182549666045,0.0158489319246111,4.0,-4.0,0.0,13265.23152923584
1.0258047194030059e-10,1.872814350442085,3.701524434761941,41.79184511982561,33.503342678730604,0.0158489319246111,4.1000000000000005,-4.1000000000000005,0.0,18826.993766784668
