t,P,Marginal
-8.757751550310061,1.8499226298762988e-228,2.379360869533214e-123
-8.751750350070013,1.9392423712205552e-228,3.499720158564711e-123
-8.745749149829965,3.190493681492976e-228,5.146256675488265e-123
-8.739747949589917,5.1742514930044567e-228,7.565448648131436e-123
-8.73374674934987,8.281440665983182e-228,1.1118931437780444e-122
-8.727745549109823,9.760683386926916e-228,1.6337159038621056e-122
-8.721744348869773,2.071862622579249e-227,2.3998005107184724e-122
-8.715743148629727,2.492184895828858e-227,3.52418636053567e-122
-8.709741948389677,5.027084692078406e-227,5.174015324092237e-122
-8.703740748149631,6.1613286683375665e-227,7.594193788762345e-122
-8.697739547909581,7.617808317968763e-227,1.11434779982219e-121
-8.691738347669535,1.4809789851607726e-226,1.6347259795927404e-121
-8.685737147429485,1.8372930469563308e-226,2.3974761162178e-121
-8.679735947189439,2.267826877807678e-226,3.5151894349904314e-121
-8.673734746949389,4.365725241078393e-226,5.152622188415102e-121
-8.667733546709343,5.425772482321535e-226,7.550800304509371e-121
-8.661732346469293,3.726275251271174e-226,1.1062232711085345e-120
-8.655731146229247,1.1021806794778991e-225,1.6202339062189984e-120
-8.649729945989197,9.421770662737735e-226,2.3724537938450044e-120
-8.64372874574915,9.223060246810138e-226,3.472985178884251e-120
-8.637727545509101,2.2655938026030864e-225,5.0826852658644825e-120
-8.631726345269055,2.3533106024685832e-225,7.436500757713782e-120
-8.625725145029007,3.6920913714681075e-225,1.0877501610428219e-119
-8.619723944788959,5.666619122091911e-225,1.5906506496046145e-119
-8.61372274454891,8.776914173148647e-225,2.3254423608625555e-119
-8.607721544308863,1.3528712562682463e-224,3.39876762875284e-119
-8.601720344068815,7.497061297962695e-225,4.966180367429226e-119
-8.595719143828767,1.0298362204223756e-224,7.254519061285182e-119
-8.589717943588719,1.667627638074889e-224,1.0594485862057201e-118
-8.58371674334867,2.6513447463868855e-224,1.5468074949875303e-118
-8.577715543108622,4.2302547334162193e-224,2.2577599890651737e-118
-8.571714342868574,6.251352166894347e-224,3.2946129410653493e-118
-8.565713142628526,1.0343658616067602e-223,4.806358385008976e-118
-8.559711942388478,2.830736843754979e-223,7.0099194082356125e-118
-8.55371074214843,2.8064393462554793e-223,1.0221038473302346e-117
-8.547709541908382,1.2580010470338425e-223,1.489917239077364e-117
-8.541708341668334,4.399831361648015e-223,2.1712727994329397e-117
-8.535707141428286,3.6989563690290094e-223,3.163382903742255e-117
-8.529705941188238,2.6539588191653424e-223,4.607594590654786e-117
-8.52370474094819,7.383412710603493e-223,6.709372153082194e-117
-8.517703540708142,2.0449822427967553e-222,9.767302309731415e-117
-8.511702340468094,1.0630050979385193e-222,1.4215184611899594e-116
-8.505701140228046,9.547501919014654e-223,2.0683093981621293e-116
-8.499699939987998,1.3490768413639133e-222,3.0085943366107324e-116
-8.49369873974795,1.6616622809943965e-223,4.375189716580296e-116
-8.487697539507902,6.099535761505387e-222,6.3608517486329e-116
-8.481696339267854,2.557678066782616e-221,9.24525270205471e-116
-8.475695139027806,7.55491683978905e-222,1.3434064466088118e-115
-8.469693938787758,2.341487793059468e-221,1.9515568152237993e-115
-8.46369273854771,1.5680146929615656e-221,2.834262695968128e-115
-8.457691538307662,4.2977089175299765e-222,4.115135432354823e-115
-8.451690338067614,4.0745256684634965e-221,5.973285818268707e-115
-8.445689137827566,2.1411951284753788e-221,8.668173410069994e-115
-8.439687937587518,2.6646939856047884e-221,1.2575550867531793e-114
-8.43368673734747,3.757272738764044e-220,1.823944328803911e-114
-8.427685537107422,3.895863640298077e-220,2.64472957749358e-114
-8.421684336867374,1.1502809727466735e-221,3.833858678110535e-114
-8.415683136627326,2.2052057602470134e-221,5.556176876556158e-114
-8.409681936387278,5.976221069392828e-220,8.05009787676681e-114
-8.40368073614723,7.354003555415499e-220,1.1660344854116714e-113
-8.397679535907182,2.0081578401259117e-220,1.688522164009496e-113
-8.391678335667134,1.6377376009915897e-219,2.4444844216593068e-113
-8.385677135427086,5.548422998854433e-220,3.537960014316928e-113
-8.379675935187038,7.307617847459878e-220,5.119218956760922e-113
-8.37367473494699,2.129846616200881e-219,7.405248383827699e-113
-8.367673534706942,2.4834137356921667e-219,1.0709290389740722e-112
